id,observed_on_string,observed_on,time_zone,out_of_range,created_at,updated_at,quality_grade,url,tag_list,description,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
8865716,2017/11/16 12:52 PM NZDT,2017-11-16,Wellington,,2017-11-19 22:26:54 UTC,2019-05-03 00:33:23 UTC,research,https://www.inaturalist.org/observations/8865716,"",,0,false,"Stewart Island, New Zealand",-46.8763666667,167.8788166667,,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
8865760,2017/11/16 11:38 AM NZDT,2017-11-16,Wellington,,2017-11-19 22:30:53 UTC,2018-01-08 02:25:36 UTC,research,https://www.inaturalist.org/observations/8865760,"",,0,false,"Stewart Island, New Zealand",-46.9089194444,167.8397833333,,,,false,,,Utricularia dichotoma,Utricularia dichotoma,fairy aprons,Plantae,123241
8866226,2017/11/16 10:16 AM NZDT,2017-11-16,Wellington,,2017-11-19 23:08:56 UTC,2019-05-03 00:33:18 UTC,research,https://www.inaturalist.org/observations/8866226,"",,0,false,"Stewart Island, New Zealand",-46.9134333333,167.8171277778,,,open,false,,,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
8876914,2017-11-14 3:36:21 下午 GMT+13:00,2017-11-14,Nuku'alofa,,2017-11-20 21:12:52 UTC,2019-05-03 00:32:18 UTC,research,https://www.inaturalist.org/observations/8876914,"",,0,false,"14408 Otira Hwy, Arthur's Pass 7875新西兰",-42.9069442749,171.5597229004,,,,false,gps,gps,Drosera arcturi,Drosera arcturi,,Plantae,54678
8876984,2017-11-14 3:27:25 下午 GMT+13:00,2017-11-14,Nuku'alofa,,2017-11-20 21:15:06 UTC,2019-05-03 00:32:12 UTC,research,https://www.inaturalist.org/observations/8876984,"",,0,false,"14408 Otira Hwy, Arthur's Pass 7875新西兰",-42.9069442749,171.5597229004,,,,false,gps,gps,Drosera stenopetala,Drosera stenopetala,,Plantae,401564
8876995,2017-11-14 3:26:45 下午 GMT+13:00,2017-11-14,Nuku'alofa,,2017-11-20 21:15:46 UTC,2019-05-03 00:32:06 UTC,research,https://www.inaturalist.org/observations/8876995,"",,0,false,"14408 Otira Hwy, Arthur's Pass 7875新西兰",-42.9069442749,171.5594482422,,,,false,gps,gps,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
8926079,2017/11/18 NZDT,2017-11-18,Wellington,,2017-11-25 04:52:03 UTC,2019-05-03 00:30:31 UTC,research,https://www.inaturalist.org/observations/8926079,"","",0,false,"Whareatea River, Denniston Plateau, West Coast, NZ",-41.764431,171.786081,80,,,false,,"",Drosera spatulata (Drosera spathulata),Drosera spatulata,Rosy Sundew,Plantae,122208
8932581,2017/11/14 3:10 PM NZDT,2017-11-14,Wellington,,2017-11-25 21:46:02 UTC,2019-05-03 00:30:02 UTC,research,https://www.inaturalist.org/observations/8932581,"Arthur's Pass National Park east, Canterbury, Drosera spatulata, NatureWatch NZ, New Zealand, Photo with associated data, Places, Selwyn District, South Island, Southern Alps Canterbury, Species, observation added to NatureWatch NZ, taxonomy:binomial=Drosera spatulata, taxonomy:common=sundew, taxonomy:family=Droseraceae, taxonomy:genus=Drosera, taxonomy:kingdom=Plantae",,0,false,"Arthurs Pass, Arthur's Pass National Park, Selwyn, Canterbury, New Zealand",-42.9071777667,171.55955555,,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
8932585,2017/11/14 3:21 PM NZDT,2017-11-14,Wellington,,2017-11-25 21:46:07 UTC,2019-05-03 00:29:56 UTC,research,https://www.inaturalist.org/observations/8932585,"Arthur's Pass National Park east, Canterbury, NatureWatch NZ, New Zealand, Photo with associated data, Places, Selwyn District, South Island, Southern Alps Canterbury, Species, observation added to NatureWatch NZ, taxonomy:family=Droseraceae, taxonomy:genus=Drosera, taxonomy:kingdom=Plantae",A few plants like these were noticeably larger than most of the <em>Drosera spatulata</em> in the wetland. I think they're <em>Drosera stenopetala</em> but I'm not completely convinced. It's easier later in the season.,0,false,"Arthurs Pass, Arthur's Pass National Park, Selwyn, Canterbury, New Zealand",-42.9070972167,171.5596111,,,,false,,,Drosera stenopetala,Drosera stenopetala,,Plantae,401564
8932586,2017/11/14 3:21 PM NZDT,2017-11-14,Wellington,,2017-11-25 21:46:07 UTC,2019-05-03 00:29:52 UTC,research,https://www.inaturalist.org/observations/8932586,"Arthur's Pass National Park east, Canterbury, NatureWatch NZ, New Zealand, Photo with associated data, Places, Selwyn District, South Island, Southern Alps Canterbury, Species, observation added to NatureWatch NZ, taxonomy:family=Droseraceae, taxonomy:genus=Drosera, taxonomy:kingdom=Plantae",A few plants like these were noticeably larger than most of the <em>Drosera spatulata</em> in the wetland. I think they're <em>Drosera stenopetala</em> but I'm not completely convinced. It's easier later in the season.,0,false,"Arthurs Pass, Arthur's Pass National Park, Selwyn, Canterbury, New Zealand",-42.9070972167,171.5596111,,,,false,,,Drosera stenopetala,Drosera stenopetala,,Plantae,401564
8932590,2017/11/14 3:27 PM NZDT,2017-11-14,Wellington,,2017-11-25 21:46:12 UTC,2019-05-03 00:29:43 UTC,research,https://www.inaturalist.org/observations/8932590,"Arthur's Pass National Park east, Canterbury, NatureWatch NZ, New Zealand, Photo with associated data, Places, Selwyn District, South Island, Southern Alps Canterbury, Species, observation added to NatureWatch NZ, taxonomy:family=Droseraceae, taxonomy:genus=Drosera, taxonomy:kingdom=Plantae",A few plants like these were noticeably larger than most of the <em>Drosera spatulata</em> in the wetland. I think they're <em>Drosera stenopetala</em> but I'm not completely convinced. It's easier later in the season.,0,false,"Arthurs Pass, Arthur's Pass National Park, Selwyn, Canterbury, New Zealand",-42.9070444333,171.5596722167,,,,false,,,Drosera stenopetala,Drosera stenopetala,,Plantae,401564
8932600,2017/11/14 3:12 PM NZDT,2017-11-14,Wellington,,2017-11-25 21:46:30 UTC,2019-05-03 00:29:22 UTC,research,https://www.inaturalist.org/observations/8932600,"Arthur's Pass National Park east, Canterbury, Drosera arcturi, NatureWatch NZ, New Zealand, Photo with associated data, Places, Selwyn District, South Island, Southern Alps Canterbury, Species, observation added to NatureWatch NZ, taxonomy:binomial=Drosera arcturi, taxonomy:common=sundew, taxonomy:family=Droseraceae, taxonomy:genus=Drosera, taxonomy:kingdom=Plantae",,0,false,"Arthurs Pass, Arthur's Pass National Park, Selwyn, Canterbury, New Zealand",-42.9071361,171.5595694333,,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
8946579,2017/11/23 11:28 PM NZDT,2017-11-23,Wellington,,2017-11-26 23:30:14 UTC,2017-11-27 00:18:15 UTC,research,https://www.inaturalist.org/observations/8946579,"","",0,false,"Kaweka Forest Park 4179, New Zealand",-39.3414004441,176.3688468933,122,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
8959129,2017-11-28 12:30:00 PM NZDT,2017-11-28,Wellington,,2017-11-28 00:57:44 UTC,2019-05-03 00:27:45 UTC,research,https://www.inaturalist.org/observations/8959129,"",,0,false,"Kopuatai Wetland Management Reserve, NZ-WK-HK, NZ-WK, NZ",-37.37667252,175.5241814,3,,open,false,gps,gps,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
9013422,2017/12/02 12:52 PM NZDT,2017-12-02,Wellington,,2017-12-02 03:05:29 UTC,2018-09-22 01:40:48 UTC,research,https://www.inaturalist.org/observations/9013422,"",,0,false,"Upper Waitati 9085, New Zealand",-45.795133496,170.4825849831,2,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
9013424,2017/12/02 12:16 PM NZDT,2017-12-02,Wellington,,2017-12-02 03:05:30 UTC,2019-04-09 04:20:21 UTC,research,https://www.inaturalist.org/observations/9013424,"",,0,false,"Upper Waitati 9085, New Zealand",-45.7951811837,170.482583642,4,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
9025841,2017/12/03 1:56 PM NZDT,2017-12-03,Wellington,,2017-12-03 03:32:43 UTC,2017-12-12 01:34:09 UTC,research,https://www.inaturalist.org/observations/9025841,"",,0,false,"Rimutaka Hill, Upper Hutt, New Zealand",-41.1159149,175.2291228,10880,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
9027811,2017/12/01 2:35 PM NZDT,2017-12-01,Wellington,,2017-12-03 06:46:48 UTC,2017-12-12 01:33:53 UTC,research,https://www.inaturalist.org/observations/9027811,"",Plentiful trackside,0,false,"Mount Reeves Track, Tararua Forest Park, New Zealand",-41.0164258099,175.3627392254,1998,,,false,,,Tall sundew,Drosera auriculata,Tall sundew,Plantae,424565
9101817,2017-12-02,2017-12-02,Auckland,,2017-12-09 20:18:58 UTC,2018-01-03 01:32:39 UTC,research,https://www.inaturalist.org/observations/9101817,"","",0,false,"Moa Park, Abel Tasman NP, Nelson",-40.937812,172.935611,12,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
9101926,2017-12-02,2017-12-02,Auckland,,2017-12-09 20:30:51 UTC,2019-05-03 00:15:03 UTC,research,https://www.inaturalist.org/observations/9101926,"",Spathulate tips to rosette of leaves. Next to natural bogs.,0,false,"Moa Park, Abel Tasman NP, Nelson",-40.937816,172.93567,12,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
9132306,2017/11/30 12:35 PM NZDT,2017-11-30,Wellington,,2017-12-12 09:46:26 UTC,2018-01-08 01:50:54 UTC,research,https://www.inaturalist.org/observations/9132306,"","",0,false,"Kakariki, Murchison, New Zealand",-41.7787573345,172.1997392178,31,,,false,,,Drosera spatulata,Drosera spatulata,Rosy Sundew,Plantae,122208
9151709,2017-12-13 12:12:57 PM NZDT,2017-12-13,Wellington,,2017-12-14 05:23:00 UTC,2018-01-08 01:50:49 UTC,research,https://www.inaturalist.org/observations/9151709,"",,0,false,"Waihaha 3381, New Zealand",-38.6977767944,175.6713867188,,,open,false,gps,gps,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
9151724,2017-12-13 11:16:49 AM NZDT,2017-12-13,Wellington,,2017-12-14 05:23:42 UTC,2018-01-08 01:50:44 UTC,research,https://www.inaturalist.org/observations/9151724,"",,0,false,"Waihaha 3381, New Zealand",-38.6977767944,175.6711120605,,,open,false,gps,gps,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
9152178,2017/12/09 1:27 PM NZDT,2017-12-09,Wellington,,2017-12-14 07:32:11 UTC,2018-06-08 10:48:51 UTC,research,https://www.inaturalist.org/observations/9152178,"",Along the board walk on the track to Blyth hut,0,false,"Ohakune Mountain Rd, Manawatu-Wanganui, New Zealand",-39.3538437,175.4724,189,,,false,,,Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
9244225,2017/12/22 3:22 PM NZDT,2017-12-22,Wellington,,2017-12-23 22:08:56 UTC,2018-01-08 01:50:32 UTC,research,https://www.inaturalist.org/observations/9244225,"","",0,false,"Klondyke Valley, Victoria Forest Park 7895, New Zealand",-42.2897637,172.1378016472,61,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
9246850,2017-12-23 3:14:58 PM NZDT,2017-12-23,Wellington,,2017-12-24 04:08:12 UTC,2018-01-08 01:50:27 UTC,research,https://www.inaturalist.org/observations/9246850,"",First time seeing a canivorous plant in the wild. Really cool.,0,false,"7875, New Zealand",-42.9052772522,171.7288818359,,,,false,gps,gps,Drosera stenopetala,Drosera stenopetala,,Plantae,401564
9248343,2017/12/24 3:40 PM NZDT,2017-12-24,Wellington,,2017-12-24 09:35:31 UTC,2018-01-08 01:50:23 UTC,research,https://www.inaturalist.org/observations/9248343,"",,0,false,between Rangiwahia Hut and bridge over gorge.,-39.894427432,176.0150957108,475,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
9272360,2017/12/27 10:26 AM NZDT,2017-12-27,Wellington,,2017-12-27 08:45:46 UTC,2018-01-08 01:50:16 UTC,research,https://www.inaturalist.org/observations/9272360,"","",0,false,"Kakariki, Murchison, New Zealand",-41.7681840179,172.2089552879,61,,open,false,,,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
9315767,Sat Dec 30 2017 10:45:44 GMT+1300 (GMT+13),2017-12-30,Nuku'alofa,,2017-12-31 02:58:32 UTC,2018-01-08 01:50:11 UTC,research,https://www.inaturalist.org/observations/9315767,"",,0,false,"Arthur's Pass National Park, , Canterbury, NZ",-42.9087569277,171.5779373445,101,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
9343534,2017/12/03 3:00 PM NZDT,2017-12-03,Wellington,,2018-01-02 11:41:40 UTC,2018-01-08 01:50:06 UTC,research,https://www.inaturalist.org/observations/9343534,"","",0,false,"Caplestown, Reefton, New Zealand",-42.0665715557,171.9208645821,61,,open,false,,,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
9353376,2017-12-30 5:53:03 pm GMT+13:00,2017-12-30,Nuku'alofa,,2018-01-03 09:55:23 UTC,2019-05-03 00:14:20 UTC,research,https://www.inaturalist.org/observations/9353376,"",,0,false,"Great Barrier Island, New Zealand",-36.1862730198,175.457563363,5504,,open,false,gps,gps,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
9359854,2017/12/28 12:30 PM NZDT,2017-12-28,Wellington,,2018-01-04 02:07:04 UTC,2019-05-03 00:14:15 UTC,research,https://www.inaturalist.org/observations/9359854,"","",0,false,"Mt Tuhua, West Coast, New Zealand",-42.816667,171.183333,,,,false,,,Drosera stenopetala,Drosera stenopetala,,Plantae,401564
9370803,2018-01-05 12:57:22 PM NZDT,2018-01-05,Wellington,,2018-01-05 06:49:59 UTC,2018-06-08 10:48:12 UTC,research,https://www.inaturalist.org/observations/9370803,WBS_SummerTrip2018,"",0,false,"Tongariro Forest Park 3989, New Zealand",-39.0727188066,175.5455063194,64,,,false,,"",Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
9375322,2016/12/17 11:24 AM NZDT,2016-12-17,Wellington,,2018-01-05 21:36:43 UTC,2018-01-18 02:54:39 UTC,research,https://www.inaturalist.org/observations/9375322,"",Mason Bay to Freshwater track,0,false,"Stewart Island, New Zealand",-46.9168042241,167.8103256226,122,,,false,,,Drosera spatulata,Drosera spatulata,Rosy Sundew,Plantae,122208
9378982,2018/01/03 11:55 AM NZDT,2018-01-03,Wellington,,2018-01-06 04:16:06 UTC,2018-01-08 01:52:57 UTC,research,https://www.inaturalist.org/observations/9378982,"alpine, fen, flower blue",Locally common in alpine fens,0,false,"Mesopotamia, New Zealand",-43.6555448626,170.7690976962,244,,,false,,,Utricularia dichotoma,Utricularia dichotoma,fairy aprons,Plantae,123241
9380449,2018/01/04 8:05 AM NZDT,2018-01-04,Wellington,,2018-01-06 09:09:58 UTC,2018-01-08 01:49:02 UTC,research,https://www.inaturalist.org/observations/9380449,"alpine, bog, flower white",Locally abundant in alpine bogs,0,false,"Mesopotamia, New Zealand",-43.7176835893,170.7001826038,31,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
9397275,2017/12/23 10:52 AM NZDT,2017-12-23,Wellington,,2018-01-07 22:01:28 UTC,2018-01-08 04:45:02 UTC,research,https://www.inaturalist.org/observations/9397275,"",Growing in track side drains and streams.,0,false,"Te Ahumata, Great Barrier Island, Auckland, New Zealand",-36.2388390764,175.4234299483,0,,open,false,,,Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
9399851,2017/12/14 8:08 AM NZDT,2017-12-14,Wellington,,2018-01-08 01:27:21 UTC,2018-01-09 16:52:35 UTC,research,https://www.inaturalist.org/observations/9399851,"",,0,false,"Lake Sumner Forest Park, New Zealand",-42.4136888889,172.3327638889,,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
9399852,2017/12/14 8:10 AM NZDT,2017-12-14,Wellington,,2018-01-08 01:27:21 UTC,2018-01-09 16:52:45 UTC,research,https://www.inaturalist.org/observations/9399852,"",,1,false,"Lake Sumner Forest Park, New Zealand",-42.4136805556,172.3327194444,,,,false,,,Drosera stenopetala,Drosera stenopetala,,Plantae,401564
9399853,2017/12/15 9:47 AM NZDT,2017-12-15,Wellington,,2018-01-08 01:27:21 UTC,2018-01-09 16:53:07 UTC,research,https://www.inaturalist.org/observations/9399853,"",,0,false,"Maruia 7895, New Zealand",-42.2975888889,172.4661388889,,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
9400051,2017/12/16 12:10 PM NZDT,2017-12-16,Wellington,,2018-01-08 01:44:56 UTC,2018-01-09 16:53:11 UTC,research,https://www.inaturalist.org/observations/9400051,"",,0,false,"Tasman District, Tasman, New Zealand",-42.2609277778,172.4715944444,,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
9419848,2017/12/15 12:45 PM CET,2017-12-15,Paris,,2018-01-09 11:04:53 UTC,2018-04-27 17:29:28 UTC,research,https://www.inaturalist.org/observations/9419848,"",sundew,0,false,"Red Tarns, Mt. Cok Village, Canterbury, Neuseeland",-43.7495676887,170.1030993462,31,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
9423710,2018-01-05,2018-01-05,Wellington,,2018-01-09 22:03:02 UTC,2018-01-24 21:46:01 UTC,research,https://www.inaturalist.org/observations/9423710,"","",0,false,Temple Basin,-42.888057,171.555916,3,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
9423739,2018-01-05,2018-01-05,Wellington,,2018-01-09 22:07:53 UTC,2018-01-24 21:47:28 UTC,research,https://www.inaturalist.org/observations/9423739,"","",0,false,Temple Basin,-42.888057,171.555916,3,,,false,,,Utricularia dichotoma,Utricularia dichotoma,fairy aprons,Plantae,123241
9425406,2017-12-30 12:05:34,2017-12-30,Wellington,,2018-01-10 01:33:31 UTC,2019-05-03 00:14:08 UTC,research,https://www.inaturalist.org/observations/9425406,"","",0,false,"Waghorn Waituna Scenic Reserve, Southland, Southland, New Zealand",-46.5520252778,168.6368519444,,,,false,,"",Rosy Sundew,Drosera spatulata,Rosy Sundew,Plantae,122208
9425827,2017/12/07 2:44 PM +1300,2017-12-07,Nuku'alofa,,2018-01-10 01:58:25 UTC,2018-01-24 21:45:51 UTC,research,https://www.inaturalist.org/observations/9425827,"",In seepage beside track into Otira valley,0,false,"Arthurs Pass, Arthur's Pass National Park, Westland, West Coast, New Zealand",-42.8984111111,171.5493777778,,,,false,,,Drosera arcturi,Drosera arcturi,,Plantae,54678
9436394,2018-01-07 10:14:17 AM NZDT,2018-01-07,Wellington,,2018-01-11 05:35:55 UTC,2018-01-24 21:45:45 UTC,research,https://www.inaturalist.org/observations/9436394,WBS_SummerTrip2018,"",0,false,"Tongariro National Park, Tongariro, NZ-MW-RP, NZ-MW, NZ",-39.2139518621,175.5415408115,8,,,false,,"",Drosera spatulata,Drosera spatulata,Rosy Sundew,Plantae,122208
9436572,2018-01-07 11:26:01 AM NZDT,2018-01-07,Wellington,,2018-01-11 05:59:57 UTC,2018-01-24 21:49:24 UTC,research,https://www.inaturalist.org/observations/9436572,WBS_SummerTrip2018,"",0,false,"18 Millar St, National Park 3989, New Zealand",-39.2173740746,175.5351001521,12,,,false,,"",Utricularia dichotoma,Utricularia dichotoma,fairy aprons,Plantae,123241
9436877,2018-01-08 9:54:44 AM NZDT,2018-01-08,Wellington,,2018-01-11 06:51:25 UTC,2018-01-24 21:45:38 UTC,research,https://www.inaturalist.org/observations/9436877,WBS_SummerTrip2018,"",0,false,"Ohakune, New Zealand",-39.2318701481,175.539029025,24,,,false,,"",Drosera arcturi,Drosera arcturi,,Plantae,54678
9436890,2018-01-08 10:43:23 AM NZDT,2018-01-08,Wellington,,2018-01-11 06:54:04 UTC,2018-01-24 21:45:33 UTC,research,https://www.inaturalist.org/observations/9436890,WBS_SummerTrip2018,"",0,false,"Tongariro National Park, Tongariro, NZ-MW-RP, NZ-MW, NZ",-39.2337633449,175.5360173444,8,,,false,,"",Drosera spatulata,Drosera spatulata,Rosy Sundew,Plantae,122208
9437543,2018-01-10 11:09:03 AM NZDT,2018-01-10,Wellington,,2018-01-11 08:52:38 UTC,2018-01-24 21:45:27 UTC,research,https://www.inaturalist.org/observations/9437543,WBS_SummerTrip2018,"",0,false,"Tongariro National Park, Tongariro, NZ-MW-RP, NZ-MW, NZ",-39.2020409633,175.557477703,6,,open,false,,"",Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
9437650,2018-01-10 4:05:42 PM NZDT,2018-01-10,Wellington,,2018-01-11 09:10:38 UTC,2018-01-24 21:44:56 UTC,research,https://www.inaturalist.org/observations/9437650,WBS_SummerTrip2018,"",0,false,"Ohakune, New Zealand",-39.1650123,175.4907342,3366,,open,false,,"",Fork-leaved Sundew,Drosera binata,Fork-leaved Sundew,Plantae,54684
9438013,2018-01-06 3:08:50 PM NZDT,2018-01-06,Wellington,,2018-01-11 11:05:09 UTC,2018-01-24 21:44:49 UTC,research,https://www.inaturalist.org/observations/9438013,"",,0,false,"Kahurangi National Park 7073, New Zealand",-41.1961097717,172.7316741943,,,,false,gps,gps,Drosera spatulata,Drosera spatulata,Rosy Sundew,Plantae,122208
